rpt_month,rpt_day,occur_month,occur_day,occur_time,location,victims,day_of_week,crime,neighborhood
3,21,3,21,15,PIEDMONT AVE NE @PUBLIX - PIEDMONT,1,Tue,LARCENY-NON VEHICLE,Old Fourth Ward
3,21,3,21,16,PEACHTREE RD NE,1,Tue,LARCENY-NON VEHICLE,Lenox
3,21,3,21,16,CLEVELAND AVE SE,1,Tue,ROBBERY-PEDESTRIAN,Browns Mill Park
3,21,3,21,16,PEACHTREE RD NE,1,Tue,LARCENY-FROM VEHICLE,
3,21,3,21,15,COLLIER RD NW,1,Tue,LARCENY-FROM VEHICLE,Collier Hills
3,21,3,18,17,GLENWOOD AVE SE,1,Sat,LARCENY-NON VEHICLE,Grant Park
3,21,3,21,17,PONCE DE LEON AVE NE @PUBLIX - PONCE,1,Tue,LARCENY-NON VEHICLE,Poncey-Highland
3,21,3,21,11,PEACHTREE CENTER AVE NE,1,Tue,LARCENY-NON VEHICLE,Downtown
3,21,3,20,16,SUNSET AVE NW,1,Tue,BURGLARY-RESIDENCE,English Avenue
3,21,3,21,18,PRYOR RD SW,1,Tue,LARCENY-FROM VEHICLE,Betmar LaVilla
3,21,3,21,18,CHARLES ALLEN DR NE,1,Tue,LARCENY-FROM VEHICLE,Midtown
3,21,3,21,19,BOULEVARD NE,1,Tue,AGG ASSAULT,Old Fourth Ward
3,21,3,21,19,JESSE HILL JR DR NE,1,Tue,LARCENY-FROM VEHICLE,Downtown
3,21,3,21,20,STANTON RD SW,1,Tue,AGG ASSAULT,
3,21,3,21,19,EUCLID AVE NE,1,Tue,LARCENY-FROM VEHICLE,Inman Park
3,21,3,21,23,RICHLAND RD SW,1,Tue,BURGLARY-RESIDENCE,Oakland City
3,21,3,21,17,MEADOR WAY SE,,Tue,HOMICIDE,Lakewood Heights
3,20,3,20,7,CHILDRESS DR SW,1,Mon,BURGLARY-RESIDENCE,Southwest
3,20,3,20,18,VINEYARDS DR SE,1,Mon,AUTO THEFT,Rosedale Heights
3,20,3,20,17,LAKE AVE NE,1,Mon,LARCENY-FROM VEHICLE,Inman Park
3,20,3,20,20,PIEDMONT AVE NE,1,Mon,AUTO THEFT,Piedmont Heights
3,20,3,19,20,GLENWOOD AVE SE,1,Mon,LARCENY-FROM VEHICLE,Ormewood Park
3,20,3,15,12,MARTIN L KING JR DR NW @GORDON VALLEY APTS,0,Wed,LARCENY-FROM VEHICLE,
3,20,3,20,22,BIRCH ST SW,1,Mon,AGG ASSAULT,Sylvan Hills
3,20,3,20,23,CHESHIRE BRIDGE RD NE,1,Mon,LARCENY-FROM VEHICLE,Morningside/Lenox Park
3,20,3,20,23,14TH ST NW;,1,Mon,LARCENY-FROM VEHICLE,Home Park
3,20,3,18,10,NORTH TERMINAL PKWY.,1,Sat,LARCENY-NON VEHICLE,
3,20,3,20,21,SOUTH TERMINAL PARKWAY,2,Mon,LARCENY-NON VEHICLE,
3,20,3,19,16,RUZELLE DR SW,1,Sun,AUTO THEFT,Glenrose Heights
3,20,3,20,4,COLEMAN ST SW,2,Mon,ROBBERY-RESIDENCE,Pittsburgh
3,20,3,20,5,PRINCESS AVE SW,2,Mon,AGG ASSAULT,Oakland City
3,20,3,20,7,BOLTON RD NW,1,Mon,LARCENY-FROM VEHICLE,Bolton
3,20,3,19,23,ARGONNE AVE,1,Mon,LARCENY-FROM VEHICLE,Midtown
3,20,3,17,13,W WIEUCA RD NE,1,Unk,BURGLARY-NONRES,North Buckhead
3,20,3,20,9,ALABAMA ST SW,1,Mon,LARCENY-NON VEHICLE,Downtown
3,20,3,20,10,DRUID PL NE,1,Mon,LARCENY-FROM VEHICLE,Candler Park
3,20,3,20,11,HUFF RD NW,1,Mon,AGG ASSAULT,Blandtown
3,20,3,10,17,PRINCETON LAKES PKWY SW,1,Fri,LARCENY-NON VEHICLE,Princeton Lakes
3,20,3,20,12,DONALD LEE HOLLOWELL PKWY NW,1,Mon,LARCENY-NON VEHICLE,Grove Park
3,20,3,18,0,MOUNT ZION RD SW,1,Unk,BURGLARY-RESIDENCE,Glenrose Heights
3,20,3,19,23,PIEDMONT AVE NE,1,Mon,LARCENY-NON VEHICLE,Piedmont Heights
3,20,3,20,13,FAIRBURN RD NW,1,Mon,AGG ASSAULT,Adamsville
3,20,3,20,5,14TH ST NE,1,Mon,LARCENY-NON VEHICLE,Midtown
3,20,3,20,14,PHARR RD NE,1,Mon,LARCENY-FROM VEHICLE,Buckhead Village
3,20,3,20,5,CAMBLETON RD,1,Mon,AGG ASSAULT,Campbellton Road
3,20,3,20,15,PIEDMONT RD NE @HOME DEPOT,2,Mon,ROBBERY-COMMERCIAL,Lindbergh/Morosgo
3,20,3,19,16,ORMEWOOD AVE SE,1,Mon,AGG ASSAULT,Grant Park
3,20,3,20,16,18TH ST NW @TARGET - 18TH,2,Mon,LARCENY-NON VEHICLE,Atlantic Station
3,20,3,20,16,PEEPLES ST SW,1,Mon,AUTO THEFT,Harris Chiles
3,20,3,13,14,CLEVELAND AVE,1,Sun,LARCENY-FROM VEHICLE,Browns Mill Park
3,20,3,20,17,GREENBRIAR PKWY SW @GREENBRIAR VILLAGE,1,Mon,LARCENY-FROM VEHICLE,Greenbriar
3,20,3,2,16,PEACHTREE ST SW @PUBLIC SAFETY HQ,1,Unk,LARCENY-NON VEHICLE,Downtown
3,20,3,17,10,GREENBRIAR PKWY SW,1,Unk,AUTO THEFT,
3,20,3,1,8,CLEVELAND AVE SW,1,Unk,BURGLARY-RESIDENCE,Hammond Park
3,20,3,20,18,CAROLINE ST NE @TARGET - CAROLINE,1,Mon,LARCENY-NON VEHICLE,Edgewood
3,20,3,20,15,PEACHTREE ST NE @ EYEDEOLOGY,1,Mon,LARCENY-NON VEHICLE,Midtown
3,20,12,15,20,HARDEE ST NE,1,Thu,RAPE,Edgewood
3,20,3,3,14,BOLLING WAY NE,1,Fri,LARCENY-NON VEHICLE,Buckhead Village
3,20,3,19,21,CITYLINE AVE NE,1,Sun,BURGLARY-RESIDENCE,Old Fourth Ward
3,19,3,19,21,MAYSON TURNER RD NW,1,Sun,AGG ASSAULT,Bankhead
3,19,3,19,21,CONSTELLATION OVERLO SW,1,Sun,LARCENY-FROM VEHICLE,Mays
3,19,3,19,21,MOUNT ZION RD SE,1,Sun,ROBBERY-PEDESTRIAN,Glenrose Heights
3,19,3,19,5,BURROUGHS ST SE,0,Sun,AUTO THEFT,Chosewood Park
3,19,3,19,22,CORNELL BLVD SW,4,Sun,ROBBERY-PEDESTRIAN,Baker Hills
3,19,3,19,22,HONEYSUCKLE LANE SW,1,Sun,AGG ASSAULT,Venetian Hills
3,19,3,19,1,CENTENNIAL OLYMPIC P DR NW,1,Sun,LARCENY-FROM VEHICLE,Downtown
3,19,3,19,22,MARTIN L KING JR DR SW,1,Sun,AUTO THEFT,Adamsville
3,19,3,19,22,ZIP INDUSTRIAL BLVD SE,1,Sun,AUTO THEFT,Blair Villa/Poole Creek
3,19,3,19,1,HEADLAND DR SW,1,Sun,BURGLARY-NONRES,Greenbriar
3,19,3,19,2,LEE ST SW,1,Sun,AGG ASSAULT,West End
3,19,3,19,0,CONNELL AVE SW,1,Sun,LARCENY-FROM VEHICLE,Perkerson
3,19,3,19,3,CAMPBELLTON RD SW @WESTGATE PLAZA,1,Sun,BURGLARY-NONRES,Southwest
3,19,3,19,1,METROPOLITAN PKWY SW,1,Sun,LARCENY-FROM VEHICLE,Perkerson
3,19,3,19,5,ALISON CT SW,1,Sun,AGG ASSAULT,Fort Valley
3,19,3,18,22,SANDCREEK DR SW,1,Sun,AUTO THEFT,Sandlewood Estates
3,19,3,18,21,LARKIN ST SW,1,Sun,AUTO THEFT,Castleberry Hill
3,19,3,18,22,WHITEHALL ST SW,2,Sat,LARCENY-FROM VEHICLE,Castleberry Hill
3,19,3,19,11,WESTMORELAND CIR NW,1,Sun,AGG ASSAULT,West Highlands
3,19,3,19,11,PONCE DE LEON AVE NE,1,Sun,LARCENY-FROM VEHICLE,Virginia Highland
3,19,3,19,1,ROSWELL RD NE,1,Sun,LARCENY-NON VEHICLE,North Buckhead
3,19,3,19,11,BOULEVARD PL NE,1,Sun,LARCENY-FROM VEHICLE,Old Fourth Ward
3,19,3,19,13,PARK AVE SE,1,Sun,LARCENY-FROM VEHICLE,Grant Park
3,19,3,19,13,E LAKE BLVD SE,1,Sun,LARCENY-NON VEHICLE,The Villages at East Lake
3,19,3,4,14,W PEACHTREE ST NW @RENAISSANCE HOTEL,1,Unk,LARCENY-FROM VEHICLE,Downtown
3,19,3,19,13,HAMPTON WAY NE,1,Sun,BURGLARY-RESIDENCE,Lindridge/Martin Manor
3,19,3,15,23,AVON AVE SW;,1,Unk,LARCENY-NON VEHICLE,Oakland City
3,19,3,19,14,HUMPHRIES ST SW,1,Sun,ROBBERY-PEDESTRIAN,Mechanicsville
3,19,3,19,14,PINE TREE DR NE,1,Sun,LARCENY-FROM VEHICLE,Garden Hills
3,19,3,19,15,MARKET ST NW,1,Sun,LARCENY-NON VEHICLE,Atlantic Station
3,19,3,19,11,CHEROKEE AVE SE,1,Sun,LARCENY-FROM VEHICLE,Grant Park
3,19,3,18,21,JONESBORO RD SE,1,Sun,AUTO THEFT,Browns Mill Park
3,19,3,19,16,ANDERSON AVE NW,1,Sun,LARCENY-NON VEHICLE,Dixie Hills
3,19,3,19,16,RALPH D ABERNATHY BLVD SW,1,Sun,LARCENY-FROM VEHICLE,Mechanicsville
3,19,3,19,16,GREENBRIAR PKWY SW @GREENBRIAR MALL,1,Sun,LARCENY-NON VEHICLE,Greenbriar
3,19,3,19,17,MILDRED PL NW,1,Sun,LARCENY-FROM VEHICLE,Grove Park
3,19,3,17,20,PEACHTREE PARK DR NE,1,Fri,BURGLARY-RESIDENCE,
3,19,3,19,18,STANTON RD SW,1,Sun,RAPE,
3,19,3,19,16,W MANOR CIR SW @WEST MANOR PARK,1,Sun,LARCENY-FROM VEHICLE,West Manor
3,19,3,19,18,N HIGHLAND AVE NE,2,Sun,LARCENY-FROM VEHICLE,Inman Park
3,19,3,16,0,WIMBLEDON RD NE,1,Unk,LARCENY-FROM VEHICLE,Piedmont Heights
3,19,3,19,18,CENTER ST NW,1,Sun,ROBBERY-RESIDENCE,Carey Park
3,19,3,19,19,MARTIN L KING JR DR SW,1,Sun,ROBBERY-PEDESTRIAN,Atlanta University Center
3,19,3,19,19,LENOX RD NE @TERRACE GARDEN INN,1,Sun,AUTO THEFT,Lenox
3,19,3,19,15,MAIN ST NE,1,Sun,LARCENY-FROM VEHICLE,Lindbergh/Morosgo
3,18,3,17,20,BOWEN AVE,1,Fri,LARCENY-NON VEHICLE,South Atlanta
3,18,3,18,0,MOTON AVE SW,1,Sat,ROBBERY-PEDESTRIAN,Pittsburgh
3,18,3,18,1,BRADBERRY ST SW,1,Sat,ROBBERY-PEDESTRIAN,Castleberry Hill
3,18,3,17,17,FLAT SHOALS RD SE,1,Fri,BURGLARY-RESIDENCE,East Atlanta
3,18,3,18,2,DONALD LEE HOLLOWELL PKWY NW,1,Sat,AGG ASSAULT,English Avenue
3,18,3,18,2,MARTIN L KING JR DR SW,1,Sat,LARCENY-FROM VEHICLE,Harland Terrace
3,18,3,18,2,W PACES FERRY RD,2,Sat,LARCENY-FROM VEHICLE,South Tuxedo Park
3,18,3,18,2,GLENWOOD AVE SE,1,Sat,LARCENY-NON VEHICLE,East Atlanta
3,18,3,17,23,HUTCHINSON ST NE,1,Sat,LARCENY-FROM VEHICLE,Edgewood
3,18,3,17,7,BROAD ST SW,1,Fri,BURGLARY-NONRES,Downtown
3,18,3,17,19,PEEPLES ST SW,1,Sat,AUTO THEFT,West End
3,18,3,17,8,CHESHIRE BRIDGE RD NE,1,Fri,AUTO THEFT,Lindridge/Martin Manor
3,18,3,17,21,BOLTON RD NW,1,Sat,AUTO THEFT,English Park
3,18,3,17,18,SCOTT ST SW,1,Sat,LARCENY-FROM VEHICLE,
3,18,3,17,18,HIGHLAND AVE NE,1,Sat,LARCENY-FROM VEHICLE,Old Fourth Ward
3,18,3,17,23,EMERALD CT SW,1,Sat,LARCENY-FROM VEHICLE,Harland Terrace
3,18,3,17,19,LAKE AVE,1,Fri,LARCENY-FROM VEHICLE,Inman Park
3,18,3,18,0,6TH ST NE,1,Sat,LARCENY-FROM VEHICLE,Midtown
3,18,3,15,21,REY ST NW,1,Unk,AUTO THEFT,Bolton Hills
3,18,3,18,8,COTTAGE GROVE AVE SE,1,Sat,LARCENY-FROM VEHICLE,East Lake
3,18,3,18,11,GIBSON ST SE,1,Sat,LARCENY-FROM VEHICLE,Reynoldstown
3,18,3,18,12,CAMPBELLTON RD SW,1,Sat,LARCENY-NON VEHICLE,Adams Park
3,18,3,18,8,PEACHTREE VALLEY RD NE,1,Sat,BURGLARY-RESIDENCE,
3,18,3,17,23,HORTENSE PL NW,1,Sat,LARCENY-FROM VEHICLE,Grove Park
3,18,3,18,13,KIMBERLY WAY SW,1,Sat,AUTO THEFT,Ashley Courts
3,18,3,18,0,WILLOWBROOK DR SW,1,Sat,BURGLARY-RESIDENCE,Venetian Hills
3,18,3,17,15,PIEDMONT RD NE,1,Sat,AUTO THEFT,Lindbergh/Morosgo
3,18,3,18,6,10TH ST NW,2,Sat,LARCENY-FROM VEHICLE,Midtown
3,18,3,18,8,JOSEPH E LOWERY BLVD SW,1,Sat,LARCENY-FROM VEHICLE,West End
3,18,3,16,14,CASCADE AVE SW,1,Unk,BURGLARY-RESIDENCE,Cascade Avenue/Road
3,18,3,17,18,CHESHIRE BRIDGE RD NE,1,Sat,LARCENY-FROM VEHICLE,Morningside/Lenox Park
3,18,3,18,15,PEACHTREE ST NE,1,Sat,LARCENY-NON VEHICLE,Downtown
3,18,3,18,16,PEEK RD NW,1,Sat,LARCENY-NON VEHICLE,Collier Heights
3,18,3,18,16,DECKNER AVE SW @PERKERSON PARK,3,Sat,LARCENY-FROM VEHICLE,Capitol View
3,18,3,17,22,PEACHTREE RD NE,1,Fri,LARCENY-NON VEHICLE,Buckhead Village
3,18,3,18,17,MARTIN L KING JR DR SW,1,Sat,LARCENY-NON VEHICLE,Harland Terrace
3,18,3,18,12,PALMETTO AVE SW,1,Sat,LARCENY-FROM VEHICLE,Ashview Heights
3,18,3,18,16,WILLIAM H BORDER ST,3,Sat,LARCENY-FROM VEHICLE,Sweet Auburn
3,18,3,18,16,PEACHTREE RD NE,1,Sat,LARCENY-NON VEHICLE,North Buckhead
3,18,3,18,7,JOSEPH E LOWERY BLVD SW,1,Sat,LARCENY-NON VEHICLE,Atlanta University Center
3,18,3,16,13,OAK ST SW,1,Unk,LARCENY-NON VEHICLE,West End
3,18,3,18,18,DONALD LEE HOLLOWELL PKWY NW,1,Sat,LARCENY-NON VEHICLE,Center Hill
3,18,3,18,18,SIDNEY MARCUS BLVD NE @HIGH RISE,2,Sat,LARCENY-FROM VEHICLE,Lindbergh/Morosgo
3,18,3,18,18,PONCE DE LEON AVE NE,2,Sat,LARCENY-FROM VEHICLE,Old Fourth Ward
3,18,3,18,18,CAMPBELLTON RD SW,1,Sat,LARCENY-NON VEHICLE,Southwest
3,18,3,18,20,CAMPBELLTON RD SW,1,Sat,ROBBERY-RESIDENCE,Southwest
3,18,3,18,20,WILLOWBROOK DR SW,1,Sat,AUTO THEFT,Venetian Hills
3,18,3,18,20,DONALD LEE HOLLOWELL PKWY NW,1,Sat,AUTO THEFT,Grove Park
3,18,3,18,21,TRIBBLE LN NW,1,Sat,ROBBERY-PEDESTRIAN,
3,18,3,18,2,KIMBERLY WAY SW,1,Sat,LARCENY-FROM VEHICLE,Ashley Courts
3,18,3,18,22,SOUTHSIDE INDUSTRIAL CT SE,1,Sat,LARCENY-FROM VEHICLE,Blair Villa/Poole Creek
3,18,3,18,4,NORTH TERMINAL PKWY,1,Sat,LARCENY-NON VEHICLE,
3,17,3,16,10,MEMORIAL DR SW,2,Thu,BURGLARY-RESIDENCE,Downtown
3,17,3,17,2,ASHBY CIR NW,1,Fri,AGG ASSAULT,Washington Park
3,17,3,17,1,10TH ST NW,1,Fri,AUTO THEFT,Midtown
3,17,3,17,1,10TH ST NE,1,Fri,LARCENY-FROM VEHICLE,Midtown
3,17,3,16,23,W HANDY DR NW,1,Fri,LARCENY-FROM VEHICLE,Collier Heights
3,17,3,17,2,HUFF RD. DR NW,1,Fri,AGG ASSAULT,Home Park
3,17,3,17,3,FAIR ST SW,1,Fri,LARCENY-NON VEHICLE,Ashview Heights
3,17,3,16,21,COUNTRY CLUB DR SW,1,Thu,LARCENY-NON VEHICLE,Southwest
3,17,3,17,4,PALMETTO AVE SW,1,Fri,AGG ASSAULT,Ashview Heights
3,17,3,17,0,SOUTHSIDE INDUSTRIAL PKWY SE,1,Fri,LARCENY-FROM VEHICLE,Blair Villa/Poole Creek
3,17,3,16,11,RALPH D ABERNATHY BLVD SW,1,Thu,LARCENY-NON VEHICLE,West End
3,17,3,16,21,CAMELLIA LN NE,1,Fri,LARCENY-FROM VEHICLE,Lindbergh/Morosgo
3,17,3,16,22,HAMILTON E HOLMES DR NW,1,Fri,RAPE,Collier Heights
3,17,3,17,10,W PEACHTREE ST NE,1,Fri,AGG ASSAULT,Midtown
3,17,3,17,10,OLD HAPEVILLE RD SW,1,Fri,AGG ASSAULT,Browns Mill Park
3,17,3,16,23,VENETIAN DR SW,1,Fri,LARCENY-FROM VEHICLE,Venetian Hills
3,17,3,17,10,PONCE DE LEON AVE NE @PUBLIX - PONCE,1,Fri,LARCENY-FROM VEHICLE,Poncey-Highland
3,17,3,17,10,ALMONT DR SW,2,Fri,AGG ASSAULT,Oakland City
3,17,3,16,18,LOCKHAVEN CIR SW,1,Fri,BURGLARY-RESIDENCE,Venetian Hills
3,17,3,17,12,PRYOR SW,1,Fri,AUTO THEFT,Downtown
3,17,3,17,11,NORTHSIDE PKWY NW,1,Fri,LARCENY-FROM VEHICLE,Randall Mill
3,17,3,17,10,PIEDMONT RD NE,1,Fri,LARCENY-NON VEHICLE,Lindbergh/Morosgo
3,17,3,17,11,MORELAND AVE SE,1,Fri,LARCENY-FROM VEHICLE,East Atlanta
3,17,3,9,8,OLLIE ST NW,1,Unk,BURGLARY-RESIDENCE,Washington Park
3,17,3,16,8,FLAMINGO DR SW,2,Thu,BURGLARY-RESIDENCE,Audobon Forest
3,17,3,17,14,GLENWOOD AVE SE,1,Fri,LARCENY-NON VEHICLE,Grant Park
3,17,3,17,14,MARTIN L KING JR DR SW,1,Fri,LARCENY-FROM VEHICLE,Mozley Park
3,17,3,17,14,ADELLE ST SE,1,Fri,BURGLARY-RESIDENCE,Lakewood Heights
3,17,3,17,14,ROCHELLE DR SW,1,Fri,LARCENY-NON VEHICLE,Oakland City
3,17,3,17,15,OAK ST SW @WEST END MALL,5,Fri,AGG ASSAULT,West End
3,17,3,15,13,PEACHTREE RD NE,1,Wed,LARCENY-NON VEHICLE,North Buckhead
3,17,3,17,16,PEACHTREE ST NE @WOODRUFF PARK,1,Fri,AGG ASSAULT,Downtown
3,17,3,17,8,REY ST NW,2,Fri,BURGLARY-RESIDENCE,Bolton Hills
3,17,3,17,16,GREENBRIAR PKWY,1,Fri,LARCENY-FROM VEHICLE,Greenbriar
3,17,3,17,10,METROPOLITAN PKWY SW,1,Fri,AUTO THEFT,Perkerson
3,17,3,17,17,MARTIN LUTHER KING JR DR,1,Fri,LARCENY-NON VEHICLE,Vine City
3,17,3,17,16,ROCHELLE DRIVE SW,1,Fri,ROBBERY-PEDESTRIAN,Oakland City
3,17,3,17,18,ROXBORO RD NE,1,Fri,LARCENY-FROM VEHICLE,Buckhead Heights
3,17,3,17,18,PEACHTREE RD NE,1,Fri,LARCENY-NON VEHICLE,North Buckhead
3,17,3,17,17,DEFOOR PL NW,1,Fri,LARCENY-FROM VEHICLE,Underwood Hills
3,17,3,17,19,PEACHTREE RD NE @Multiple,1,Fri,LARCENY-NON VEHICLE,Lenox
3,17,3,17,19,PEACHTREE RD NE @ONE BUCKHEAD LOOP,1,Fri,LARCENY-FROM VEHICLE,North Buckhead
3,17,3,17,20,PEACHTREE RD NE,1,Fri,LARCENY-NON VEHICLE,Lenox
3,17,3,17,20,PIEDMONT RD NE,1,Fri,ROBBERY-PEDESTRIAN,North Buckhead
3,17,3,17,14,BERNINA AVE NE,1,Fri,LARCENY-FROM VEHICLE,Inman Park
3,17,3,17,20,PRYOR RD SW,1,Fri,ROBBERY-PEDESTRIAN,Betmar LaVilla
3,17,3,17,21,PEACHTREE RD NE,1,Fri,LARCENY-NON VEHICLE,North Buckhead
3,17,3,17,21,E PACES FERRY RD NE,1,Fri,AGG ASSAULT,Buckhead Village
3,17,3,17,18,FAIRBURN RD SW,1,Fri,BURGLARY-RESIDENCE,Adamsville
3,17,3,17,21,STOKESWOOD AVE SE,2,Fri,ROBBERY-PEDESTRIAN,East Atlanta
3,17,3,17,10,CALLAWAY CT NW,1,Fri,LARCENY-FROM VEHICLE,Whittier Mill Village
3,17,3,17,21,DANIEL ST SE,1,Fri,LARCENY-FROM VEHICLE,Old Fourth Ward
3,17,3,17,22,THOMASVILLE BLVD SE,1,Fri,AGG ASSAULT,Thomasville Heights
3,17,3,17,4,PEACHTREE ST NE @GEORGIAN TERRACE,0,Fri,LARCENY-NON VEHICLE,Midtown
3,17,3,12,23,NORTH TERMINAL BLVD,1,Unk,LARCENY-NON VEHICLE,
3,17,3,16,20,SPINE RD SW,1,Thu,LARCENY-NON VEHICLE,
3,17,3,16,19,CRESTWELL CIR SW,1,Thu,BURGLARY-RESIDENCE,Mays
3,16,3,16,17,GREENSFERRY AVE SW,1,Thu,AGG ASSAULT,The Villages at Castleberry H
3,16,3,16,18,CLIFTON RD SE,1,Thu,BURGLARY-RESIDENCE,East Atlanta
3,16,3,16,20,RIDGE AVE NW,1,Thu,RAPE,Carey Park
3,16,3,16,10,W PEACHTREE ST NW @ATLANTA TOWERS,1,Thu,LARCENY-NON VEHICLE,Midtown
3,16,3,16,21,CAMP CREEK PKWY SW,1,Thu,LARCENY-FROM VEHICLE,Princeton Lakes
3,16,3,15,20,LYNHURST DR SW,1,Wed,AUTO THEFT,
3,16,3,16,1,FAITH AVE SE,1,Thu,AGG ASSAULT,Ormewood Park
3,16,3,15,22,MERCURY DR NW,1,Thu,LARCENY-FROM VEHICLE,Carroll Heights
3,16,3,16,4,LEE ST SW,1,Thu,AUTO THEFT,West End
3,16,3,15,0,BONNIE LN SE,2,Wed,RAPE,South River Gardens
3,16,3,16,6,BONNIE LN SE,3,Thu,AGG ASSAULT,South River Gardens
3,16,3,16,0,SOUTHSIDE INDUSTRIAL PKWY SE,1,Thu,LARCENY-FROM VEHICLE,Blair Villa/Poole Creek
3,16,3,16,8,SCOTT ST SW,1,Thu,AUTO THEFT,
3,16,3,16,8,OAK ST SW,1,Thu,AGG ASSAULT,West End
3,16,3,16,8,MCWILLIAMS RD SE,1,Thu,LARCENY-FROM VEHICLE,Lakewood
3,16,3,15,16,PETERS ST SW,1,Wed,LARCENY-FROM VEHICLE,Castleberry Hill
3,16,3,16,0,HEDGEWOOD LN NW,1,Thu,LARCENY-FROM VEHICLE,Westhaven
3,16,3,13,16,STONE RD SW,1,Unk,BURGLARY-RESIDENCE,
3,16,3,16,3,6TH ST NE,2,Thu,LARCENY-FROM VEHICLE,Midtown
3,16,3,14,16,JOSEPH E LOWERY BLVD NW,1,Unk,LARCENY-FROM VEHICLE,Washington Park
3,16,3,15,21,METROPOLITAN PKWY SW,2,Thu,AUTO THEFT,Sylvan Hills
3,16,3,15,7,SPINK ST NW,1,Wed,BURGLARY-RESIDENCE,Riverside
3,16,3,16,10,OAK ST NW,1,Thu,LARCENY-NON VEHICLE,Center Hill
3,16,3,15,21,CASCADE ROAD,1,Thu,LARCENY-NON VEHICLE,Westview
3,16,3,15,12,DONALD LEE HOLLOWELL PKWY NW @HOLLIS MOTEL,1,Wed,LARCENY-FROM VEHICLE,Grove Park
3,16,3,16,12,SISK ST NW,2,Thu,AUTO THEFT,Almond Park
3,16,3,8,0,CAROLINE ST,1,Unk,LARCENY-NON VEHICLE,Edgewood
3,16,3,16,13,EUCLID AVE NE,1,Thu,LARCENY-NON VEHICLE,Candler Park
3,16,3,15,15,NORTH AVE NW,1,Thu,LARCENY-FROM VEHICLE,Grove Park
3,16,1,23,8,MELDON AVE SE,1,Unk,BURGLARY-RESIDENCE,South Atlanta
3,16,3,16,14,MOROSGO WAY NE,1,Thu,LARCENY-NON VEHICLE,Lindbergh/Morosgo
3,16,3,16,8,S GORDON ST SW,1,Thu,AUTO THEFT,Westview
3,16,3,16,13,HEADLAND DR SW,1,Thu,LARCENY-NON VEHICLE,Greenbriar
3,16,3,16,15,W PEACHTREE ST NE,2,Thu,LARCENY-FROM VEHICLE,Midtown
3,16,3,15,16,PEACHTREE ST NE,1,Wed,LARCENY-NON VEHICLE,Downtown
3,16,1,6,16,PEACHTREE RD NE,1,Unk,LARCENY-NON VEHICLE,North Buckhead
3,16,3,16,7,SIDNEY MARCUS BLVD NE,1,Thu,BURGLARY-RESIDENCE,Lindbergh/Morosgo
3,16,3,16,15,PEACHTREE ST SW,1,Thu,LARCENY-NON VEHICLE,Downtown
3,16,3,15,23,BOULEVARD SE,1,Thu,LARCENY-FROM VEHICLE,Sweet Auburn
3,16,3,8,20,SHALE LN NW,2,Wed,BURGLARY-RESIDENCE,Whittier Mill Village
3,16,3,16,18,AUBURN AVE NE,1,Thu,AGG ASSAULT,Downtown
3,16,3,16,19,CAMILLA ST SW,1,Thu,ROBBERY-PEDESTRIAN,Ashview Heights
3,16,3,1,11,MILAM AVE SW,1,Unk,LARCENY-FROM VEHICLE,Perkerson
3,16,3,16,20,PEACHTREE RD NE @Multiple,1,Thu,LARCENY-NON VEHICLE,Lenox
3,16,3,16,20,MARTIN L KING JR DR SW,1,Thu,LARCENY-NON VEHICLE,Harland Terrace
3,16,3,16,20,CARMIA DR SW,1,Thu,LARCENY-FROM VEHICLE,Princeton Lakes
3,16,3,16,21,FAIRBURN PL NW,1,Thu,BURGLARY-RESIDENCE,Fairburn Heights
3,15,3,15,1,CLEVELAND AVE SW,2,Wed,AUTO THEFT,Hammond Park
3,15,3,15,2,PEACHTREE RD NW,1,Wed,ROBBERY-PEDESTRIAN,
3,15,3,15,2,14TH ST NW,1,Wed,BURGLARY-NONRES,Home Park
3,15,3,15,3,PONCE DE LEON AVE NE,1,Wed,LARCENY-NON VEHICLE,Midtown
3,15,3,15,4,COURTLAND ST NE,1,Wed,LARCENY-NON VEHICLE,Downtown
3,15,3,15,3,DOGWOOD DR NW,1,Wed,RAPE,Collier Heights
3,15,3,14,20,FEDERAL TER SE,1,Wed,BURGLARY-RESIDENCE,Benteen Park
3,15,3,15,8,MOROSGO WAY NE,1,Wed,LARCENY-NON VEHICLE,Lindbergh/Morosgo
3,15,3,10,16,14TH ST NW,1,Unk,LARCENY-NON VEHICLE,Midtown
3,15,3,15,9,UPPER ALABAMA ST SW,1,Wed,LARCENY-NON VEHICLE,Downtown
3,15,3,15,7,PIEDMONT RD NE,1,Wed,LARCENY-FROM VEHICLE,Morningside/Lenox Park
3,15,3,14,19,EPWORTH ST SW,1,Wed,AUTO THEFT,Venetian Hills
3,15,3,14,6,PEACHTREE ST NE,1,Tue,LARCENY-NON VEHICLE,Midtown
3,15,3,14,8,REGIS RD SE,1,Tue,BURGLARY-RESIDENCE,Leila Valley
3,15,3,14,20,NORTHSIDE DR NW,1,Wed,LARCENY-FROM VEHICLE,Berkeley Park
3,15,3,15,13,BUCKHEAD LOOP NE,1,Wed,LARCENY-NON VEHICLE,North Buckhead
3,15,2,1,12,JOHNSON RD NW,1,Unk,LARCENY-FROM VEHICLE,Rockdale
